data,centro_distribuicao,categoria_produto,demanda,peso_total_kg,volume_total_m3,valor_total,capacidade_utilizada_pct,lead_time_dias,taxa_atraso_pct,evento_especial,dia_semana,mes,trimestre,tempo_picking_item_min,tempo_total_picking_min,taxa_erro_picking_pct,gargalo_picking_pct,complexidade_picking,tempo_embalagem_item_min,tempo_total_embalagem_min,taxa_erro_embalagem_pct,gargalo_embalagem_pct,fragilidade_produto,tempo_expedicao_min,gargalo_expedicao_pct,prioridade_expedicao,nivel_automacao_cd,tempo_total_processamento_min,dia_do_mes,dia_do_ano,semana_do_ano,fim_de_semana
2024-06-17,Brasilia (DF),Esportes,3993,15972.0,99.825,998250,199.65,2.59,46.32,,Monday,June,Q2,4.95,19747.99,7.42,207.97,alta,3.12,12478.12,3.5,277.29,media,190.59,138.65,baixa,medio,198.66,17,169,25,False
2024-06-17,Brasilia (DF),Livros e Mídia,2543,2543.0,10.172,178010,127.15,1.49,45.06,,Monday,June,Q2,1.3,3316.96,4.57,132.45,baixa,1.02,2600.8,2.86,176.6,baixa,190.59,88.3,baixa,medio,192.92,17,169,25,False
2024-06-17,Brasilia (DF),Brinquedos,2471,4942.0,44.478,247100,123.55,2.07,44.87,,Monday,June,Q2,3.26,8057.61,5.71,128.7,media,3.12,7721.88,3.5,171.6,media,158.82,85.8,media,medio,165.21,17,169,25,False
2024-06-17,Sao Paulo (SP),Eletrônicos,19515,68302.5,292.725,23418000,390.3,1.91,41.22,,Monday,June,Q2,6.16,120171.32,5.13,609.84,alta,5.27,102820.97,3.16,813.12,alta,100.0,406.56,media,alto,111.43,17,169,25,False
2024-06-17,Sao Paulo (SP),Vestuário,12993,10394.4,64.965,1948950,259.86,1.75,55.83,,Monday,June,Q2,2.63,34192.11,3.95,406.03,media,1.45,18860.81,2.03,541.38,baixa,120.0,270.69,baixa,alto,124.08,17,169,25,False
2024-06-17,Sao Paulo (SP),Alimentos,6323,31615.0,126.46,505840,126.46,1.4,46.59,,Monday,June,Q2,1.68,10649.26,3.16,197.59,baixa,2.13,13461.87,2.48,263.46,media,80.0,131.73,alta,alto,83.81,17,169,25,False
2024-06-17,Sao Paulo (SP),Casa e Decoração,9026,72208.0,451.3,2707800,180.52,2.69,57.4,,Monday,June,Q2,6.84,61756.84,5.13,282.06,alta,6.02,54350.11,3.16,376.08,alta,120.0,188.04,baixa,alto,132.86,17,169,25,False
2024-06-17,Sao Paulo (SP),Beleza e Saúde,6535,7842.0,52.28,784200,130.7,1.44,53.42,,Monday,June,Q2,3.16,20636.84,3.95,204.22,media,2.37,15459.14,2.48,272.29,media,100.0,136.15,media,alto,105.52,17,169,25,False
2024-06-17,Sao Paulo (SP),Esportes,6177,24708.0,154.425,1544250,123.54,1.45,49.39,,Monday,June,Q2,4.79,29584.58,5.13,193.03,alta,2.96,18265.32,2.48,257.38,media,120.0,128.69,baixa,alto,127.75,17,169,25,False
2024-06-17,Sao Paulo (SP),Livros e Mídia,4985,4985.0,19.94,348950,99.7,0.84,49.58,,Monday,June,Q2,1.26,6296.84,3.16,155.78,baixa,0.97,4824.19,2.03,207.71,baixa,120.0,103.85,baixa,alto,122.23,17,169,25,False
2024-06-17,Sao Paulo (SP),Brinquedos,3748,7496.0,67.464,374800,74.96,1.49,7.85,,Monday,June,Q2,3.16,11835.79,2.63,117.12,media,2.96,11082.8,1.77,156.17,media,66.67,78.08,media,alto,72.78,17,169,25,False
2024-06-17,Florianopolis (SC),Eletrônicos,4996,17486.0,74.94,5995200,333.07,2.32,51.68,,Monday,June,Q2,6.65,33212.05,6.65,283.86,alta,5.7,28465.58,4.56,367.35,alta,146.34,189.24,media,medio,158.69,17,169,25,False
2024-06-17,Florianopolis (SC),Vestuário,4003,3202.4,20.015,600450,266.87,1.71,53.27,,Monday,June,Q2,2.84,11372.16,5.11,227.44,media,1.57,6283.78,2.93,294.34,baixa,175.61,151.63,baixa,medio,180.02,17,169,25,False
2024-06-17,Florianopolis (SC),Alimentos,3668,18340.0,73.36,293440,244.53,1.38,50.7,,Monday,June,Q2,1.82,6669.09,4.09,208.41,baixa,2.3,8444.93,3.58,269.71,media,117.07,138.94,alta,medio,121.19,17,169,25,False
2024-06-17,Florianopolis (SC),Casa e Decoração,3163,25304.0,158.15,948900,210.87,2.42,52.85,,Monday,June,Q2,7.39,23363.07,6.65,179.72,alta,6.51,20596.28,4.56,232.57,alta,175.61,119.81,baixa,medio,189.51,17,169,25,False
2024-06-17,Florianopolis (SC),Beleza e Saúde,2672,3206.4,21.376,320640,178.13,1.44,43.01,,Monday,June,Q2,3.41,9109.09,5.11,151.82,media,2.56,6835.35,3.58,196.47,media,146.34,101.21,media,medio,152.31,17,169,25,False
2024-06-17,Florianopolis (SC),Esportes,2997,11988.0,74.925,749250,199.8,2.47,45.64,,Monday,June,Q2,5.17,15495.85,6.65,170.28,alta,3.2,9583.43,3.58,220.37,media,175.61,113.52,baixa,medio,183.98,17,169,25,False
2024-06-17,Florianopolis (SC),Livros e Mídia,1996,1996.0,7.984,139720,133.07,1.35,44.69,,Monday,June,Q2,1.36,2721.82,4.09,113.41,baixa,1.05,2088.84,2.93,146.76,baixa,175.61,75.61,baixa,medio,178.02,17,169,25,False
2024-06-17,Florianopolis (SC),Brinquedos,2137,4274.0,38.466,213700,142.47,2.24,56.65,,Monday,June,Q2,3.41,7285.23,5.11,121.42,media,3.2,6833.43,3.58,157.13,media,146.34,80.95,media,medio,152.95,17,169,25,False
2024-06-18,Belem (PA),Eletrônicos,3699,12946.5,55.485,4438800,308.25,4.69,44.24,,Tuesday,June,Q2,6.88,25457.82,11.47,288.98,alta,6.12,22656.37,7.35,385.31,alta,240.0,192.66,media,baixo,253.01,18,170,25,False
2024-06-18,Belem (PA),Vestuário,3203,2562.4,16.015,480450,266.92,4.13,40.27,,Tuesday,June,Q2,2.94,9420.59,8.82,250.23,media,1.69,5405.06,4.72,333.65,baixa,288.0,166.82,baixa,baixo,292.63,18,170,25,False
2024-06-18,Belem (PA),Alimentos,4029,20145.0,80.58,322320,335.75,2.97,54.04,,Tuesday,June,Q2,1.88,7584.0,7.06,314.77,baixa,2.48,9971.77,5.77,419.69,media,192.0,209.84,alta,baixo,196.36,18,170,25,False
2024-06-18,Belem (PA),Casa e Decoração,1906,15248.0,95.3,571800,158.83,6.24,52.31,,Tuesday,June,Q2,7.65,14575.29,11.47,148.91,alta,7.0,13342.0,7.35,198.54,alta,288.0,99.27,baixa,baixo,302.65,18,170,25,False
2024-06-18,Belem (PA),Beleza e Saúde,2852,3422.4,22.816,342240,237.67,2.55,55.67,,Tuesday,June,Q2,3.53,10065.88,8.82,222.81,media,2.75,7843.0,5.77,297.08,media,240.0,148.54,media,baixo,246.28,18,170,25,False
2024-06-18,Belem (PA),Esportes,2334,9336.0,58.35,583500,194.5,3.3,51.5,,Tuesday,June,Q2,5.35,12493.76,11.47,182.34,alta,3.44,8023.12,5.77,243.12,media,288.0,121.56,baixa,baixo,296.79,18,170,25,False
2024-06-18,Belem (PA),Livros e Mídia,1040,1040.0,4.16,72800,86.67,2.63,23.94,,Tuesday,June,Q2,1.41,1468.24,7.06,81.25,baixa,1.12,1170.0,4.72,108.33,baixa,192.0,54.17,baixa,baixo,194.54,18,170,25,False
2024-06-18,Belem (PA),Brinquedos,2688,5376.0,48.384,268800,224.0,4.16,45.42,,Tuesday,June,Q2,3.53,9487.06,8.82,210.0,media,3.44,9240.0,5.77,280.0,media,240.0,140.0,media,baixo,246.97,18,170,25,False
2024-06-18,Recife (PE),Eletrônicos,5983,20940.5,89.745,7179600,332.39,3.87,53.62,,Tuesday,June,Q2,6.5,38889.5,8.67,373.94,alta,5.76,34490.24,5.76,467.42,alta,187.5,249.29,media,medio,199.76,18,170,25,False
2024-06-18,Recife (PE),Vestuário,4165,3332.0,20.825,624750,231.39,3.04,51.25,,Tuesday,June,Q2,2.78,11569.44,6.67,260.31,media,1.59,6615.0,3.71,325.39,baixa,225.0,173.54,baixa,medio,229.37,18,170,25,False
2024-06-18,Recife (PE),Alimentos,6114,30570.0,122.28,489120,339.67,2.88,40.67,,Tuesday,June,Q2,1.78,10869.33,5.33,382.12,baixa,2.33,14242.02,4.53,477.66,media,150.0,254.75,alta,medio,154.11,18,170,25,False
2024-06-18,Recife (PE),Casa e Decoração,2683,21464.0,134.15,804900,149.06,3.74,54.86,,Tuesday,June,Q2,7.22,19377.22,8.67,167.69,alta,6.59,17676.24,5.76,209.61,alta,225.0,111.79,baixa,medio,238.81,18,170,25,False
2024-06-18,Recife (PE),Beleza e Saúde,4088,4905.6,32.704,490560,227.11,2.83,46.49,,Tuesday,June,Q2,3.33,13626.67,6.67,255.5,media,2.59,10580.71,4.53,319.38,media,187.5,170.33,media,medio,193.42,18,170,25,False
2024-06-18,Recife (PE),Esportes,3642,14568.0,91.05,910500,202.33,2.92,57.32,,Tuesday,June,Q2,5.06,18412.33,8.67,227.62,alta,3.24,11782.94,4.53,284.53,media,225.0,151.75,baixa,medio,233.29,18,170,25,False
2024-06-18,Recife (PE),Livros e Mídia,1494,1494.0,5.976,104580,83.0,2.47,20.08,,Tuesday,June,Q2,1.33,1992.0,3.56,93.38,baixa,1.06,1581.88,2.65,116.72,baixa,150.0,62.25,baixa,medio,152.39,18,170,25,False
2024-06-18,Recife (PE),Brinquedos,3397,6794.0,61.146,339700,188.72,2.61,59.78,,Tuesday,June,Q2,3.33,11323.33,6.67,212.31,media,3.24,10990.29,4.53,265.39,media,187.5,141.54,media,medio,194.07,18,170,25,False
2024-06-18,Brasilia (DF),Eletrônicos,6728,23548.0,100.92,8073600,336.4,3.24,48.24,,Tuesday,June,Q2,6.36,42781.3,7.42,350.42,alta,5.57,37462.73,4.45,467.22,alta,158.82,233.61,media,medio,170.75,18,170,25,False
2024-06-18,Brasilia (DF),Vestuário,5687,4549.6,28.435,853050,284.35,2.15,56.8,,Tuesday,June,Q2,2.72,15453.8,5.71,296.2,media,1.53,8724.38,2.86,394.93,baixa,190.59,197.47,baixa,medio,194.84,18,170,25,False
2024-06-18,Brasilia (DF),Alimentos,4499,22495.0,89.98,359920,224.95,1.83,46.13,,Tuesday,June,Q2,1.74,7824.35,4.57,234.32,baixa,2.25,10122.75,3.5,312.43,media,127.06,156.22,alta,medio,131.05,18,170,25,False
2024-06-18,Brasilia (DF),Casa e Decoração,3676,29408.0,183.8,1102800,183.8,3.76,40.23,,Tuesday,June,Q2,7.07,25971.74,7.42,191.46,alta,6.36,23392.73,4.45,255.28,alta,190.59,127.64,baixa,medio,204.02,18,170,25,False
2024-06-18,Brasilia (DF),Beleza e Saúde,3787,4544.4,30.296,454440,189.35,2.64,46.21,,Tuesday,June,Q2,3.26,12348.91,5.71,197.24,media,2.5,9467.5,3.5,262.99,media,158.82,131.49,media,medio,164.58,18,170,25,False
2024-06-18,Brasilia (DF),Esportes,3993,15972.0,99.825,998250,199.65,2.72,51.23,,Tuesday,June,Q2,4.95,19747.99,7.42,207.97,alta,3.12,12478.12,3.5,277.29,media,190.59,138.65,baixa,medio,198.66,18,170,25,False
2024-06-18,Brasilia (DF),Livros e Mídia,2791,2791.0,11.164,195370,139.55,1.53,57.43,,Tuesday,June,Q2,1.3,3640.43,4.57,145.36,baixa,1.02,2854.43,2.86,193.82,baixa,190.59,96.91,baixa,medio,192.92,18,170,25,False
2024-06-18,Brasilia (DF),Brinquedos,3024,6048.0,54.432,302400,151.2,2.72,41.74,,Tuesday,June,Q2,3.26,9860.87,5.71,157.5,media,3.12,9450.0,3.5,210.0,media,158.82,105.0,media,medio,165.21,18,170,25,False
2024-06-18,Sao Paulo (SP),Eletrônicos,20987,73454.5,314.805,25184400,419.74,2.06,51.69,,Tuesday,June,Q2,6.16,129235.74,5.13,655.84,alta,5.27,110576.67,3.16,874.46,alta,100.0,437.23,media,alto,111.43,18,170,25,False
2024-06-18,Sao Paulo (SP),Vestuário,12427,9941.6,62.135,1864050,248.54,1.25,53.99,,Tuesday,June,Q2,2.63,32702.63,3.95,388.34,media,1.45,18039.19,2.03,517.79,baixa,120.0,258.9,baixa,alto,124.08,18,170,25,False
2024-06-18,Sao Paulo (SP),Alimentos,6884,34420.0,137.68,550720,137.68,1.04,40.56,,Tuesday,June,Q2,1.68,11594.11,3.16,215.12,baixa,2.13,14656.26,2.48,286.83,media,80.0,143.42,alta,alto,83.81,18,170,25,False
2024-06-18,Sao Paulo (SP),Casa e Decoração,9706,77648.0,485.3,2911800,194.12,2.32,54.12,,Tuesday,June,Q2,6.84,66409.47,5.13,303.31,alta,6.02,58444.73,3.16,404.42,alta,120.0,202.21,baixa,alto,132.86,18,170,25,False
2024-06-18,Sao Paulo (SP),Beleza e Saúde,7000,8400.0,56.0,840000,140.0,1.41,42.22,,Tuesday,June,Q2,3.16,22105.26,3.95,218.75,media,2.37,16559.14,2.48,291.67,media,100.0,145.83,media,alto,105.52,18,170,25,False
2024-06-18,Sao Paulo (SP),Esportes,6832,27328.0,170.8,1708000,136.64,1.97,58.11,,Tuesday,June,Q2,4.79,32721.68,5.13,213.5,alta,2.96,20202.15,2.48,284.67,media,120.0,142.33,baixa,alto,127.75,18,170,25,False
2024-06-18,Sao Paulo (SP),Livros e Mídia,4956,4956.0,19.824,346920,99.12,0.97,48.06,,Tuesday,June,Q2,1.26,6260.21,3.16,154.88,baixa,0.97,4796.13,2.03,206.5,baixa,120.0,103.25,baixa,alto,122.23,18,170,25,False
2024-06-18,Sao Paulo (SP),Brinquedos,4409,8818.0,79.362,440900,88.18,1.61,24.55,,Tuesday,June,Q2,3.16,13923.16,3.95,137.78,media,2.96,13037.37,2.48,183.71,media,66.67,91.85,media,alto,72.78,18,170,25,False
2024-06-18,Florianopolis (SC),Eletrônicos,5843,20450.5,87.645,7011600,389.53,2.04,42.2,,Tuesday,June,Q2,6.65,38842.67,6.65,331.99,alta,5.7,33291.51,4.56,429.63,alta,146.34,221.33,media,medio,158.69,18,170,25,False
2024-06-18,Florianopolis (SC),Vestuário,4861,3888.8,24.305,729150,324.07,1.95,41.89,,Tuesday,June,Q2,2.84,13809.66,5.11,276.19,media,1.57,7630.64,2.93,357.43,baixa,175.61,184.13,baixa,medio,180.02,18,170,25,False
2024-06-18,Florianopolis (SC),Alimentos,4124,20620.0,82.48,329920,274.93,1.79,54.51,,Tuesday,June,Q2,1.82,7498.18,4.09,234.32,baixa,2.3,9494.79,3.58,303.24,media,117.07,156.21,alta,medio,121.19,18,170,25,False
2024-06-18,Florianopolis (SC),Casa e Decoração,2960,23680.0,148.0,888000,197.33,3.23,40.21,,Tuesday,June,Q2,7.39,21863.64,6.65,168.18,alta,6.51,19274.42,4.56,217.65,alta,175.61,112.12,baixa,medio,189.51,18,170,25,False
2024-06-18,Florianopolis (SC),Beleza e Saúde,3025,3630.0,24.2,363000,201.67,1.73,56.7,,Tuesday,June,Q2,3.41,10312.5,5.11,171.88,media,2.56,7738.37,3.58,222.43,media,146.34,114.58,media,medio,152.31,18,170,25,False
2024-06-18,Florianopolis (SC),Esportes,3207,12828.0,80.175,801750,213.8,1.77,47.05,,Tuesday,June,Q2,5.17,16581.65,6.65,182.22,alta,3.2,10254.94,3.58,235.81,media,175.61,121.48,baixa,medio,183.98,18,170,25,False
2024-06-18,Florianopolis (SC),Livros e Mídia,2097,2097.0,8.388,146790,139.8,1.65,58.82,,Tuesday,June,Q2,1.36,2859.55,4.09,119.15,baixa,1.05,2194.53,2.93,154.19,baixa,175.61,79.43,baixa,medio,178.02,18,170,25,False
2024-06-18,Florianopolis (SC),Brinquedos,2148,4296.0,38.664,214800,143.2,1.75,43.27,,Tuesday,June,Q2,3.41,7322.73,5.11,122.05,media,3.2,6868.6,3.58,157.94,media,146.34,81.36,media,medio,152.95,18,170,25,False
2024-06-19,Belem (PA),Eletrônicos,3395,11882.5,50.925,4074000,282.92,3.57,50.76,,Wednesday,June,Q2,6.88,23365.59,11.47,265.23,alta,6.12,20794.37,7.35,353.65,alta,240.0,176.82,media,baixo,253.01,19,171,25,False
2024-06-19,Belem (PA),Vestuário,2861,2288.8,14.305,429150,238.42,2.93,47.2,,Wednesday,June,Q2,2.94,8414.71,8.82,223.52,media,1.69,4827.94,4.72,298.02,baixa,288.0,149.01,baixa,baixo,292.63,19,171,25,False
2024-06-19,Belem (PA),Alimentos,3837,19185.0,76.74,306960,319.75,2.81,59.58,,Wednesday,June,Q2,1.88,7222.59,7.06,299.77,baixa,2.48,9496.58,5.77,399.69,media,192.0,199.84,alta,baixo,196.36,19,171,25,False
2024-06-19,Belem (PA),Casa e Decoração,1858,14864.0,92.9,557400,154.83,4.98,58.64,,Wednesday,June,Q2,7.65,14208.24,11.47,145.16,alta,7.0,13006.0,7.35,193.54,alta,288.0,96.77,baixa,baixo,302.65,19,171,25,False
2024-06-19,Belem (PA),Beleza e Saúde,3241,3889.2,25.928,388920,270.08,3.02,53.98,,Wednesday,June,Q2,3.53,11438.82,8.82,253.2,media,2.75,8912.75,5.77,337.6,media,240.0,168.8,media,baixo,246.28,19,171,25,False
2024-06-19,Belem (PA),Esportes,2304,9216.0,57.6,576000,192.0,4.18,59.46,,Wednesday,June,Q2,5.35,12333.18,11.47,180.0,alta,3.44,7920.0,5.77,240.0,media,288.0,120.0,baixa,baixo,296.79,19,171,25,False
2024-06-19,Belem (PA),Livros e Mídia,1011,1011.0,4.044,70770,84.25,2.45,18.7,,Wednesday,June,Q2,1.41,1427.29,4.71,78.98,baixa,1.12,1137.38,3.37,105.31,baixa,192.0,52.66,baixa,baixo,194.54,19,171,25,False
2024-06-19,Belem (PA),Brinquedos,2579,5158.0,46.422,257900,214.92,3.63,53.04,,Wednesday,June,Q2,3.53,9102.35,8.82,201.48,media,3.44,8865.31,5.77,268.65,media,240.0,134.32,media,baixo,246.97,19,171,25,False
2024-06-19,Recife (PE),Eletrônicos,4504,15764.0,67.56,5404800,250.22,3.74,44.15,,Wednesday,June,Q2,6.5,29276.0,8.67,281.5,alta,5.76,25964.24,5.76,351.88,alta,187.5,187.67,media,medio,199.76,19,171,25,False
2024-06-19,Recife (PE),Vestuário,3360,2688.0,16.8,504000,186.67,2.73,54.23,,Wednesday,June,Q2,2.78,9333.33,6.67,210.0,media,1.59,5336.47,3.71,262.5,baixa,225.0,140.0,baixa,medio,229.37,19,171,25,False
2024-06-19,Recife (PE),Alimentos,4860,24300.0,97.2,388800,270.0,2.73,45.91,,Wednesday,June,Q2,1.78,8640.0,5.33,303.75,baixa,2.33,11320.94,4.53,379.69,media,150.0,202.5,alta,medio,154.11,19,171,25,False
2024-06-19,Recife (PE),Casa e Decoração,2575,20600.0,128.75,772500,143.06,4.94,47.9,,Wednesday,June,Q2,7.22,18597.22,8.67,160.94,alta,6.59,16964.71,5.76,201.17,alta,225.0,107.29,baixa,medio,238.81,19,171,25,False
2024-06-19,Recife (PE),Beleza e Saúde,3280,3936.0,26.24,393600,182.22,2.44,59.14,,Wednesday,June,Q2,3.33,10933.33,6.67,205.0,media,2.59,8489.41,4.53,256.25,media,187.5,136.67,media,medio,193.42,19,171,25,False
2024-06-19,Recife (PE),Esportes,2861,11444.0,71.525,715250,158.94,3.08,43.79,,Wednesday,June,Q2,5.06,14463.94,8.67,178.81,alta,3.24,9256.18,4.53,223.52,media,225.0,119.21,baixa,medio,233.29,19,171,25,False
2024-06-19,Recife (PE),Livros e Mídia,1261,1261.0,5.044,88270,70.06,1.91,0.08,,Wednesday,June,Q2,1.33,1681.33,3.56,78.81,baixa,1.06,1335.18,2.65,98.52,baixa,150.0,52.54,baixa,medio,152.39,19,171,25,False
2024-06-19,Recife (PE),Brinquedos,2923,5846.0,52.614,292300,162.39,2.92,48.23,,Wednesday,June,Q2,3.33,9743.33,6.67,182.69,media,3.24,9456.76,4.53,228.36,media,187.5,121.79,media,medio,194.07,19,171,25,False
2024-06-19,Brasilia (DF),Eletrônicos,7378,25823.0,110.67,8853600,368.9,3.38,55.97,,Wednesday,June,Q2,6.36,46914.46,7.42,384.27,alta,5.57,41082.05,4.45,512.36,alta,158.82,256.18,media,medio,170.75,19,171,25,False
2024-06-19,Brasilia (DF),Vestuário,5110,4088.0,25.55,766500,255.5,2.8,42.41,,Wednesday,June,Q2,2.72,13885.87,5.71,266.15,media,1.53,7839.2,2.86,354.86,baixa,190.59,177.43,baixa,medio,194.84,19,171,25,False
2024-06-19,Brasilia (DF),Alimentos,4280,21400.0,85.6,342400,214.0,2.36,56.39,,Wednesday,June,Q2,1.74,7443.48,4.57,222.92,baixa,2.25,9630.0,3.5,297.22,media,127.06,148.61,alta,medio,131.05,19,171,25,False
2024-06-19,Brasilia (DF),Casa e Decoração,3740,29920.0,187.0,1122000,187.0,4.31,59.79,,Wednesday,June,Q2,7.07,26423.91,7.42,194.79,alta,6.36,23800.0,4.45,259.72,alta,190.59,129.86,baixa,medio,204.02,19,171,25,False
2024-06-19,Brasilia (DF),Beleza e Saúde,3783,4539.6,30.264,453960,189.15,2.35,55.09,,Wednesday,June,Q2,3.26,12335.87,5.71,197.03,media,2.5,9457.5,3.5,262.71,media,158.82,131.35,media,medio,164.58,19,171,25,False
2024-06-19,Brasilia (DF),Esportes,3650,14600.0,91.25,912500,182.5,2.38,55.19,,Wednesday,June,Q2,4.95,18051.63,7.42,190.1,alta,3.12,11406.25,3.5,253.47,media,190.59,126.74,baixa,medio,198.66,19,171,25,False
2024-06-19,Brasilia (DF),Livros e Mídia,2391,2391.0,9.564,167370,119.55,1.49,46.3,,Wednesday,June,Q2,1.3,3118.7,4.57,124.53,baixa,1.02,2445.34,2.86,166.04,baixa,190.59,83.02,baixa,medio,192.92,19,171,25,False
2024-06-19,Brasilia (DF),Brinquedos,2622,5244.0,47.196,262200,131.1,2.97,53.96,,Wednesday,June,Q2,3.26,8550.0,5.71,136.56,media,3.12,8193.75,3.5,182.08,media,158.82,91.04,media,medio,165.21,19,171,25,False
2024-06-19,Sao Paulo (SP),Eletrônicos,26580,93030.0,398.7,31896000,531.6,2.09,50.24,,Wednesday,June,Q2,6.16,163676.84,5.13,830.62,alta,5.27,140045.16,3.16,1107.5,alta,100.0,553.75,media,alto,111.43,19,171,25,False
2024-06-19,Sao Paulo (SP),Vestuário,16814,13451.2,84.07,2522100,336.28,1.44,44.61,,Wednesday,June,Q2,2.63,44247.37,3.95,525.44,media,1.45,24407.42,2.03,700.58,baixa,120.0,350.29,baixa,alto,124.08,19,171,25,False
2024-06-19,Sao Paulo (SP),Alimentos,7360,36800.0,147.2,588800,147.2,1.28,50.02,,Wednesday,June,Q2,1.68,12395.79,3.16,230.0,baixa,2.13,15669.68,2.48,306.67,media,80.0,153.33,alta,alto,83.81,19,171,25,False
2024-06-19,Sao Paulo (SP),Casa e Decoração,12035,96280.0,601.75,3610500,240.7,2.42,40.45,,Wednesday,June,Q2,6.84,82344.74,5.13,376.09,alta,6.02,72468.82,3.16,501.46,alta,120.0,250.73,baixa,alto,132.86,19,171,25,False
2024-06-19,Sao Paulo (SP),Beleza e Saúde,7082,8498.4,56.656,849840,141.64,1.37,43.82,,Wednesday,June,Q2,3.16,22364.21,3.95,221.31,media,2.37,16753.12,2.48,295.08,media,100.0,147.54,media,alto,105.52,19,171,25,False
2024-06-19,Sao Paulo (SP),Esportes,7982,31928.0,199.55,1995500,159.64,1.68,51.72,,Wednesday,June,Q2,4.79,38229.58,5.13,249.44,alta,2.96,23602.69,2.48,332.58,media,120.0,166.29,baixa,alto,127.75,19,171,25,False
2024-06-19,Sao Paulo (SP),Livros e Mídia,5227,5227.0,20.908,365890,104.54,1.11,56.59,,Wednesday,June,Q2,1.26,6602.53,3.16,163.34,baixa,0.97,5058.39,2.03,217.79,baixa,120.0,108.9,baixa,alto,122.23,19,171,25,False
2024-06-19,Sao Paulo (SP),Brinquedos,5344,10688.0,96.192,534400,106.88,1.7,51.15,,Wednesday,June,Q2,3.16,16875.79,3.95,167.0,media,2.96,15802.15,2.48,222.67,media,100.0,111.33,media,alto,106.11,19,171,25,False
2024-06-19,Florianopolis (SC),Eletrônicos,4893,17125.5,73.395,5871600,326.2,2.82,44.24,,Wednesday,June,Q2,6.65,32527.33,6.65,278.01,alta,5.7,27878.72,4.56,359.78,alta,146.34,185.34,media,medio,158.69,19,171,25,False
2024-06-19,Florianopolis (SC),Vestuário,3593,2874.4,17.965,538950,239.53,1.72,54.73,,Wednesday,June,Q2,2.84,10207.39,5.11,204.15,media,1.57,5640.17,2.93,264.19,baixa,175.61,136.1,baixa,medio,180.02,19,171,25,False
2024-06-19,Florianopolis (SC),Alimentos,3089,15445.0,61.78,247120,205.93,1.32,57.5,,Wednesday,June,Q2,1.82,5616.36,4.09,175.51,baixa,2.3,7111.88,3.58,227.13,media,117.07,117.01,alta,medio,121.19,19,171,25,False
2024-06-19,Florianopolis (SC),Casa e Decoração,2547,20376.0,127.35,764100,169.8,2.8,46.88,,Wednesday,June,Q2,7.39,18813.07,6.65,144.72,alta,6.51,16585.12,4.56,187.28,alta,175.61,96.48,baixa,medio,189.51,19,171,25,False
2024-06-19,Florianopolis (SC),Beleza e Saúde,2412,2894.4,19.296,289440,160.8,1.77,46.74,,Wednesday,June,Q2,3.41,8222.73,5.11,137.05,media,2.56,6170.23,3.58,177.35,media,146.34,91.36,media,medio,152.31,19,171,25,False
2024-06-19,Florianopolis (SC),Esportes,2648,10592.0,66.2,662000,176.53,2.44,53.49,,Wednesday,June,Q2,5.17,13691.36,6.65,150.45,alta,3.2,8467.44,3.58,194.71,media,175.61,100.3,baixa,medio,183.98,19,171,25,False
2024-06-19,Florianopolis (SC),Livros e Mídia,1609,1609.0,6.436,112630,107.27,1.42,56.8,,Wednesday,June,Q2,1.36,2194.09,4.09,91.42,baixa,1.05,1683.84,2.93,118.31,baixa,175.61,60.95,baixa,medio,178.02,19,171,25,False
2024-06-19,Florianopolis (SC),Brinquedos,1677,3354.0,30.186,167700,111.8,1.66,51.12,,Wednesday,June,Q2,3.41,5717.05,5.11,95.28,media,3.2,5362.5,3.58,123.31,media,146.34,63.52,media,medio,152.95,19,171,25,False
2024-06-20,Belem (PA),Eletrônicos,3407,11924.5,51.105,4088400,283.92,4.61,52.93,,Thursday,June,Q2,6.88,23448.18,11.47,266.17,alta,6.12,20867.87,7.35,354.9,alta,240.0,177.45,media,baixo,253.01,20,172,25,False
2024-06-20,Belem (PA),Vestuário,3136,2508.8,15.68,470400,261.33,3.04,55.03,,Thursday,June,Q2,2.94,9223.53,8.82,245.0,media,1.69,5292.0,4.72,326.67,baixa,288.0,163.33,baixa,baixo,292.63,20,172,25,False
2024-06-20,Belem (PA),Alimentos,3535,17675.0,70.7,282800,294.58,2.87,51.04,,Thursday,June,Q2,1.88,6654.12,7.06,276.17,baixa,2.48,8749.12,5.77,368.23,media,192.0,184.11,alta,baixo,196.36,20,172,25,False
2024-06-20,Belem (PA),Casa e Decoração,1884,15072.0,94.2,565200,157.0,5.97,40.09,,Thursday,June,Q2,7.65,14407.06,11.47,147.19,alta,7.0,13188.0,7.35,196.25,alta,288.0,98.12,baixa,baixo,302.65,20,172,25,False
2024-06-20,Belem (PA),Beleza e Saúde,2903,3483.6,23.224,348360,241.92,2.79,54.87,,Thursday,June,Q2,3.53,10245.88,8.82,226.8,media,2.75,7983.25,5.77,302.4,media,240.0,151.2,media,baixo,246.28,20,172,25,False
2024-06-20,Belem (PA),Esportes,2189,8756.0,54.725,547250,182.42,4.36,56.76,,Thursday,June,Q2,5.35,11717.59,11.47,171.02,alta,3.44,7524.69,5.77,228.02,media,288.0,114.01,baixa,baixo,296.79,20,172,25,False
